id,name,phone,o,u,k,d,addr,content,x y,url
20200320152656390,臺南市安南區海佃國民中學,06-3507486#132,災害救助,避難收容,預設避難收容處所,安南區,安富街166號,可收容室內人數367人、可收容室外人數500人,"[120.197614, 23.026934]",http://www.annan.gov.tw/cl.aspx?n=5838
20200320152656391,臺南市安平區公所,06-2951915,災害救助,避難收容,預設避難收容處所,安平區,育平路316號,可收容室內人數198人、可收容室外人數0人,"[120.168926, 22.99454]",https://www.tnanping.gov.tw/index.php?mode=publicact=preventionid=235
20200320152656392,臺南市安平區安平國小,06-2996735,災害救助,避難收容,預設避難收容處所,安平區,怡平路392號,可收容室內人數510人、可收容室外人數0人,"[120.176283, 22.993903]",https://www.tnanping.gov.tw/index.php?mode=publicact=preventionid=235
20200320152656393,臺南市安平區西門實驗小學,06-3914142,災害救助,避難收容,預設避難收容處所,安平區,安北路180號,可收容室內人數694人、可收容室外人數0人,"[120.158893, 23.002456]",https://www.tnanping.gov.tw/index.php?mode=publicact=preventionid=235
20200320152656394,臺南市安平區石門國小-操場,06-2223332,災害救助,避難收容,預設避難收容處所,安平區,安平路700號,可收容室內人數0人、可收容室外人數1001人,"[120.16625, 22.999621]",https://www.tnanping.gov.tw/index.php?mode=publicact=preventionid=235
20200320152656396,臺南市安平區平安里活動中心,06-2258366,災害救助,避難收容,預設避難收容處所,安平區,民權路四段325號,可收容室內人數237人、可收容室外人數0人,"[120.177115, 22.999111]",https://www.tnanping.gov.tw/index.php?mode=publicact=preventionid=235
20200320152656397,臺南市安平區建平里活動中心,06-2988787,災害救助,避難收容,預設避難收容處所,安平區,府前三街27號,可收容室內人數152人、可收容室外人數0人,"[120.185722, 22.993713]",https://www.tnanping.gov.tw/index.php?mode=publicact=preventionid=235
20200320152656398,臺南市安平區安平國中,0933329613,災害救助,避難收容,預設避難收容處所,安平區,慶平路687號,可收容室內人數308人、可收容室外人數2900人,"[120.168409, 22.997633]",https://www.tnanping.gov.tw/index.php?mode=publicact=preventionid=235
20200320152656399,臺南市安平區億載國小-操場,06-2932371,災害救助,避難收容,預設避難收容處所,安平區,郡平路310號,可收容室內人數0人、可收容室外人數1458人,"[120.16373, 22.989998]",https://www.tnanping.gov.tw/index.php?mode=publicact=preventionid=235
20200320152656400,臺南市安平區漁光里活動中心,06-2647447,災害救助,避難收容,預設避難收容處所,安平區,漁光路89巷39號之2,可收容室內人數217人、可收容室外人數0人,"[120.159812, 22.976815]",https://www.tnanping.gov.tw/index.php?mode=publicact=preventionid=235
20200320152656402,臺南市安平區億載里活動中心,06-2989660,災害救助,避難收容,預設避難收容處所,安平區,光州一街29號,可收容室內人數262人、可收容室外人數0人,"[120.162905, 22.985776]",https://www.tnanping.gov.tw/index.php?mode=publicact=preventionid=235
20200320152656403,臺南市安平區華平里活動中心,06-2999759,災害救助,避難收容,預設避難收容處所,安平區,育平九街195號,可收容室內人數235人、可收容室外人數0人,"[120.171814, 22.995064]",https://www.tnanping.gov.tw/index.php?mode=publicact=preventionid=235
20200320152656404,臺南市安平區平通里活動中心,06-2936812,災害救助,避難收容,預設避難收容處所,安平區,平通路580巷102號,可收容室內人數92人、可收容室外人數0人,"[120.170719, 22.996393]",https://www.tnanping.gov.tw/index.php?mode=publicact=preventionid=235
20200320152656405,臺南市安平區育平里活動中心,06-2937503,災害救助,避難收容,預設避難收容處所,安平區,府平路376號,可收容室內人數273人、可收容室外人數0人,"[120.167364, 22.987423]",https://www.tnanping.gov.tw/index.php?mode=publicact=preventionid=235
20200320152656406,臺南市安平區沙灘忠誠社區聯合活動中心,06-3911821,災害救助,避難收容,預設避難收容處所,安平區,世平路69號,可收容室內人數376人、可收容室外人數0人,"[120.148548, 22.997016]",https://www.tnanping.gov.tw/index.php?mode=publicact=preventionid=235
20200320152656407,臺南市安平區海頭社區活動中心,06-3915863,災害救助,避難收容,預設避難收容處所,安平區,古堡街90巷33號,可收容室內人數99人、可收容室外人數0人,"[120.160266, 23.004109]",https://www.tnanping.gov.tw/index.php?mode=publicact=preventionid=235
20200320152656408,臺南市中西區忠義國小,06-2222768#714,災害救助,避難收容,預設避難收容處所,中西區,忠義路二段2號,可收容室內人數743人、可收容室外人數1716人,"[120.20315, 22.989572]",https://web.tainan.gov.tw/tnwcdo/cl.aspx?n=19993
20200320152656409,臺南市中西區中山國中,06-2134792#302,災害救助,避難收容,預設避難收容處所,中西區,南寧街45號,可收容室內人數898人、可收容室外人數3164人,"[120.203234, 22.984803]",https://web.tainan.gov.tw/tnwcdo/cl.aspx?n=19993
20200320152656410,臺南市中西區協進國小,06-2223369#809,災害救助,避難收容,預設避難收容處所,中西區,金華路四段17號,可收容室內人數409人、可收容室外人數1617人,"[120.194178, 22.997195]",https://web.tainan.gov.tw/tnwcdo/cl.aspx?n=19993
20200320152656411,臺南市中西區臺南大學,06-2133111#410,災害救助,避難收容,預設避難收容處所,中西區,樹林街二段33號,可收容室內人數382人、可收容室外人數1200人,"[120.208216, 22.985616]",https://web.tainan.gov.tw/tnwcdo/cl.aspx?n=19993
20200320152656412,臺南市中西區南英商工,06-2132222#502,災害救助,避難收容,預設避難收容處所,中西區,永福路一段149號,可收容室內人數0人、可收容室外人數890人,"[120.199958, 22.986283]",https://web.tainan.gov.tw/tnwcdo/cl.aspx?n=19993
20200320152656413,臺南市中西區永華里活動中心,06-2284281,災害救助,避難收容,預設避難收容處所,中西區,開山路1號,可收容室內人數100人、可收容室外人數0人,"[120.2056, 22.99224]",https://web.tainan.gov.tw/tnwcdo/cl.aspx?n=19993
20200320152656414,臺南市中西區西湖社區活動中心,06-2267151#344,災害救助,避難收容,預設避難收容處所,中西區,湖美街60巷31號,可收容室內人數260人、可收容室外人數0人,"[120.181041, 23.001358]",https://web.tainan.gov.tw/tnwcdo/cl.aspx?n=19993
20200320152656415,臺南市中西區小西門里活動中心,0927612288,災害救助,避難收容,預設避難收容處所,中西區,府緯街4巷6號,可收容室內人數200人、可收容室外人數0人,"[120.199521, 22.984497]",https://web.tainan.gov.tw/tnwcdo/cl.aspx?n=19993
20200320152656416,臺南市中西區南廠里活動中心,0910820093,災害救助,避難收容,預設避難收容處所,中西區,郡西路35號2樓,可收容室內人數320人、可收容室外人數0人,"[120.194075, 22.989445]",https://web.tainan.gov.tw/tnwcdo/cl.aspx?n=19993
20200320152656417,臺南市中西區中正里活動中心,06-2235520,災害救助,避難收容,預設避難收容處所,中西區,國華街三段5號2樓、3樓,可收容室內人數200人、可收容室外人數0人,"[120.197364, 22.993516]",https://web.tainan.gov.tw/tnwcdo/cl.aspx?n=19993
20200320152656418,臺南市中西區藥王里活動中心,0937258260,災害救助,避難收容,預設避難收容處所,中西區,民權路三段135號,可收容室內人數75人、可收容室外人數0人,"[120.196105, 22.997061]",https://web.tainan.gov.tw/tnwcdo/cl.aspx?n=19993
20200320152656419,臺南市中西區南美里活動中心,0933396484,災害救助,避難收容,預設避難收容處所,中西區,府前路一段258號,可收容室內人數240人、可收容室外人數0人,"[120.200794, 22.990016]",https://web.tainan.gov.tw/tnwcdo/cl.aspx?n=19993
20200320152656420,臺南市中西區龍盛社區活動中心,0937258260,災害救助,避難收容,預設避難收容處所,中西區,民權路三段232號,可收容室內人數350人、可收容室外人數0人,"[120.193581, 22.998214]",https://web.tainan.gov.tw/tnwcdo/cl.aspx?n=19993
20200320152656421,臺南市中西區中頭社區活動中心,0929767263,災害救助,避難收容,預設避難收容處所,中西區,保安路201之1號1樓,可收容室內人數100人、可收容室外人數0人,"[120.191733, 22.99122]",https://web.tainan.gov.tw/tnwcdo/cl.aspx?n=19993
20200320152656424,臺南市中西區民生社區活動中心,0921294028,災害救助,避難收容,預設避難收容處所,中西區,保安路201之1號2樓,可收容室內人數150人、可收容室外人數0人,"[120.191733, 22.99122]",https://web.tainan.gov.tw/tnwcdo/cl.aspx?n=19993
20200320152656425,臺南市中西區城隍里活動中心,06-2234180,災害救助,避難收容,預設避難收容處所,中西區,青年路226巷20號,可收容室內人數200人、可收容室外人數0人,"[120.210923, 22.990946]",https://web.tainan.gov.tw/tnwcdo/cl.aspx?n=19993
20200320152656426,臺南市中西區光賢里活動中心,06-2581528,災害救助,避難收容,預設避難收容處所,中西區,和善街98巷7號,可收容室內人數120人、可收容室外人數0人,"[120.189874, 23.002915]",https://web.tainan.gov.tw/tnwcdo/cl.aspx?n=19993
20200320152656427,臺南市中西區赤嵌里活動中心,06-2227375,災害救助,避難收容,預設避難收容處所,中西區,觀亭街76號,可收容室內人數160人、可收容室外人數40人,"[120.205835, 22.997211]",https://web.tainan.gov.tw/tnwcdo/cl.aspx?n=19993
120200320154858,實物愛心銀行溪北分行,06-6325535,社福及社區,實物銀行服務,民生物資申請,新營區,臺南市新營區中正路23-1號(南瀛綠都心公園地下室，近新營文化中心),民生物資申請,"[120.316022, 23.308807]",https://sab.tainan.gov.tw/News.aspx?n=21590&sms=21511
120200320155557,衛生福利部臺南醫院附設南醫成功社區長照機構,06-2200055#2650    ,老人福利,長期照顧,日間照顧中心,中西區,台南市中西區中山路125號,"""1．生活照顧。 2．生活自立訓練。 3．健康促進。 4．文康休閒活動。 5．提供或連結交通服務。 6．家屬教育及諮詢服務。 7．護理服務。 8．復健服務。 9．備餐服務。""","[120.2085726, 22.9973586]",
120200323141419,臺南市新營區埤寮社區發展協會,06-6320619,老人福利,社團及據點,社區照顧關懷據點,新營區,臺南市新營區埤寮里12-1號,關懷訪視、電話問安、健康促進、共餐服務、預防延緩失能,"[120.2862138, 23.3009489]",
120200331132733,有限責任台灣立民照顧服務勞動合作社附設臺南市私立立民居家長照機構,06-2477539,老人福利,長期照顧,居家服務單位,西港區,臺南市安南區大安街563號1樓,身體照顧服務、家事服務,"[120.1912221, 23.0398086]",
120200331132901,有限責任台灣立民照顧服務勞動合作社附設臺南市私立立民居家長照機構,06-2477539,老人福利,長期照顧,居家服務單位,將軍區,臺南市安南區大安街563號1樓,身體照顧服務、家事服務,"[120.1912221, 23.0398086]",
120200331132928,有限責任台灣立民照顧服務勞動合作社附設臺南市私立立民居家長照機構,06-2477539,老人福利,長期照顧,居家服務單位,學甲區,臺南市安南區大安街563號1樓,身體照顧服務、家事服務,"[120.1912221, 23.0398086]",
120200331141502,有限責任台灣立民照顧服務勞動合作社附設臺南市私立立民居家長照機構,06-2477539,老人福利,長期照顧,居家服務單位,北門區,臺南市安南區大安街563號1樓,身體照顧服務、家事服務,"[120.1912221, 23.0398086]",
120200615182322,快樂企業社附設臺南市私立快樂居家長照機構,06-2796503,老人福利,長期照顧,居家服務單位,北區,臺南市仁德區德崙路407號4樓401室,身體照顧服務、家事服務,"[120.2608252, 22.94247]",
120200615182333,快樂企業社附設臺南市私立快樂居家長照機構,06-2796503,老人福利,長期照顧,居家服務單位,中西區,臺南市仁德區德崙路407號4樓401室,身體照顧服務、家事服務,"[120.2608252, 22.94247]",
120210630155656,樂融托嬰中心,06-2496459,兒童少年,安心託付,托嬰中心,仁德區,臺南市仁德區民安路二段153號1-2樓,收托未滞2歲之幼童,"[120.2556922, 22.9512675]",
120210630155744,明日之星國際托嬰中心,06-2902101,兒童少年,安心託付,托嬰中心,仁德區,臺南市仁德區中正路二段817號1-2樓,收托未滞2歲之幼童,"[120.2533615, 22.9635065]",
120200331141622,有限責任台灣立民照顧服務勞動合作社附設臺南市私立立民居家長照機構,06-2477539,老人福利,長期照顧,居家服務單位,安定區,臺南市安南區大安街563號1樓,身體照顧服務、家事服務,"[120.1912221, 23.0398086]",
120200331141642,有限責任台灣立民照顧服務勞動合作社附設臺南市私立立民居家長照機構,06-2477539,老人福利,長期照顧,居家服務單位,仁德區,臺南市安南區大安街563號1樓,身體照顧服務、家事服務,"[120.1912221, 23.0398086]",
120200331141956,有限責任中華民國幸福讚照顧服務勞動合作社附設臺南市私立幸福讚居家長照機構,06-6225201,老人福利,長期照顧,居家服務單位,東區,臺南市鹽水區水秀里土庫6-4號,身體照顧服務、家事服務,"[120.278741, 23.3237569]",
120200331142016,有限責任中華民國幸福讚照顧服務勞動合作社附設臺南市私立幸福讚居家長照機構,06-6225201,老人福利,長期照顧,居家服務單位,南區,臺南市鹽水區水秀里土庫6-4號,身體照顧服務、家事服務,"[120.278741, 23.3237569]",
120200331142024,有限責任中華民國幸福讚照顧服務勞動合作社附設臺南市私立幸福讚居家長照機構,06-6225201,老人福利,長期照顧,居家服務單位,北區,臺南市鹽水區水秀里土庫6-4號,身體照顧服務、家事服務,"[120.278741, 23.3237569]",
120200331142041,有限責任中華民國幸福讚照顧服務勞動合作社附設臺南市私立幸福讚居家長照機構,06-6225201,老人福利,長期照顧,居家服務單位,中西區,臺南市鹽水區水秀里土庫6-4號,身體照顧服務、家事服務,"[120.278741, 23.3237569]",
120200331142050,有限責任中華民國幸福讚照顧服務勞動合作社附設臺南市私立幸福讚居家長照機構,06-6225201,老人福利,長期照顧,居家服務單位,安平區,臺南市鹽水區水秀里土庫6-4號,身體照顧服務、家事服務,"[120.278741, 23.3237569]",
120200331142058,有限責任中華民國幸福讚照顧服務勞動合作社附設臺南市私立幸福讚居家長照機構,06-6225201,老人福利,長期照顧,居家服務單位,永康區,臺南市鹽水區水秀里土庫6-4號,身體照顧服務、家事服務,"[120.278741, 23.3237569]",
120200331142130,有限責任中華民國幸福讚照顧服務勞動合作社附設臺南市私立幸福讚居家長照機構,06-6225201,老人福利,長期照顧,居家服務單位,新營區,臺南市鹽水區水秀里土庫6-4號,身體照顧服務、家事服務,"[120.278741, 23.3237569]",
120200331142200,有限責任中華民國幸福讚照顧服務勞動合作社附設臺南市私立幸福讚居家長照機構,06-6225201,老人福利,長期照顧,居家服務單位,柳營區,臺南市鹽水區水秀里土庫6-4號,身體照顧服務、家事服務,"[120.278741, 23.3237569]",
120210719114712,臺南市沐恩關懷協會附設臺南市私立沐恩居家長照機構,06-2677884,,,,東區,臺南市東區德高里德高街114號,以生活照顧為軸心及自我照顧之精神，透過專業照顧並有效執行或參與日常生活活動，而非被動成為被照顧者，以增進日常生活獨立功能，減少照顧需求外，另給予相關專業照顧指導，進而減輕因往返醫療院所之家庭經濟及人力負擔。,"[120.2347296, 22.9664292]",
120210722113123,佑昇護理之家,06-6841999,老人福利,長期照顧,喘息服務單位,白河區,732臺南市白河永安里區013鄰民安路1號4、5樓,喘息服務,"[120.4112287, 23.3462569]",
120200331142209,有限責任中華民國幸福讚照顧服務勞動合作社附設臺南市私立幸福讚居家長照機構,06-6225201,老人福利,長期照顧,居家服務單位,鹽水區,臺南市鹽水區水秀里土庫6-4號,身體照顧服務、家事服務,"[120.278741, 23.3237569]",
120200331142228,有限責任中華民國幸福讚照顧服務勞動合作社附設臺南市私立幸福讚居家長照機構,06-6225201,老人福利,長期照顧,居家服務單位,佳里區,臺南市鹽水區水秀里土庫6-4號,身體照顧服務、家事服務,"[120.278741, 23.3237569]",
120200331142237,有限責任中華民國幸福讚照顧服務勞動合作社附設臺南市私立幸福讚居家長照機構,06-6225201,老人福利,長期照顧,居家服務單位,新化區,臺南市鹽水區水秀里土庫6-4號,身體照顧服務、家事服務,"[120.278741, 23.3237569]",
120200331142300,有限責任中華民國幸福讚照顧服務勞動合作社附設臺南市私立幸福讚居家長照機構,06-6225201,老人福利,長期照顧,居家服務單位,安定區,臺南市鹽水區水秀里土庫6-4號,身體照顧服務、家事服務,"[120.278741, 23.3237569]",
120200331142317,有限責任中華民國幸福讚照顧服務勞動合作社附設臺南市私立幸福讚居家長照機構,06-6225201,老人福利,長期照顧,居家服務單位,玉井區,臺南市鹽水區水秀里土庫6-4號,身體照顧服務、家事服務,"[120.278741, 23.3237569]",
120200331142347,有限責任中華民國幸福讚照顧服務勞動合作社附設臺南市私立幸福讚居家長照機構,06-6225201,老人福利,長期照顧,居家服務單位,歸仁區,臺南市鹽水區水秀里土庫6-4號,身體照顧服務、家事服務,"[120.278741, 23.3237569]",
120200331142400,有限責任中華民國幸福讚照顧服務勞動合作社附設臺南市私立幸福讚居家長照機構,06-6225201,老人福利,長期照顧,居家服務單位,關廟區,臺南市鹽水區水秀里土庫6-4號,身體照顧服務、家事服務,"[120.278741, 23.3237569]",
120200331142432,有限責任中華民國幸福讚照顧服務勞動合作社附設臺南市私立幸福讚居家長照機構,06-6225201,老人福利,長期照顧,居家服務單位,仁德區,臺南市鹽水區水秀里土庫6-4號,身體照顧服務、家事服務,"[120.278741, 23.3237569]",
120200331142453,有限責任中華民國幸福讚照顧服務勞動合作社附設臺南市私立幸福讚居家長照機構,06-6225201,老人福利,長期照顧,居家服務單位,龍崎區,臺南市鹽水區水秀里土庫6-4號,身體照顧服務、家事服務,"[120.278741, 23.3237569]",
120200331145744,安寶社會企業股份有限公司附設臺南市私立安寶居家長照機構,06-2723858,老人福利,長期照顧,居家服務單位,永康區,臺南市永康區西灣里國光六街8號1樓,身體照顧服務、家事服務,"[120.2614814, 23.0071226]",
120200331145806,安寶社會企業股份有限公司附設臺南市私立安寶居家長照機構,06-2723858,老人福利,長期照顧,居家服務單位,西港區,臺南市永康區西灣里國光六街8號1樓,身體照顧服務、家事服務,"[120.2614814, 23.0071226]",
120200331145824,安寶社會企業股份有限公司附設臺南市私立安寶居家長照機構,06-2723858,老人福利,長期照顧,居家服務單位,佳里區,臺南市永康區西灣里國光六街8號1樓,身體照顧服務、家事服務,"[120.2614814, 23.0071226]",
120200331145837,安寶社會企業股份有限公司附設臺南市私立安寶居家長照機構,06-2723858,老人福利,長期照顧,居家服務單位,七股區,臺南市永康區西灣里國光六街8號1樓,身體照顧服務、家事服務,"[120.2614814, 23.0071226]",
120200331145920,安寶社會企業股份有限公司附設臺南市私立安寶居家長照機構,06-2723858,老人福利,長期照顧,居家服務單位,將軍區,臺南市永康區西灣里國光六街8號1樓,身體照顧服務、家事服務,"[120.2614814, 23.0071226]",
120200331145935,安寶社會企業股份有限公司附設臺南市私立安寶居家長照機構,06-2723858,老人福利,長期照顧,居家服務單位,學甲區,臺南市永康區西灣里國光六街8號1樓,身體照顧服務、家事服務,"[120.2614814, 23.0071226]",
120200331150000,安寶社會企業股份有限公司附設臺南市私立安寶居家長照機構,06-2723858,老人福利,長期照顧,居家服務單位,北門區,臺南市永康區西灣里國光六街8號1樓,身體照顧服務、家事服務,"[120.2614814, 23.0071226]",
120200331150019,安寶社會企業股份有限公司附設臺南市私立安寶居家長照機構,06-2723858,老人福利,長期照顧,居家服務單位,歸仁區,臺南市永康區西灣里國光六街8號1樓,身體照顧服務、家事服務,"[120.2614814, 23.0071226]",
120200331150033,安寶社會企業股份有限公司附設臺南市私立安寶居家長照機構,06-2723858,老人福利,長期照顧,居家服務單位,關廟區,臺南市永康區西灣里國光六街8號1樓,身體照顧服務、家事服務,"[120.2614814, 23.0071226]",
120200331150056,安寶社會企業股份有限公司附設臺南市私立安寶居家長照機構,06-2723858,老人福利,長期照顧,居家服務單位,仁德區,臺南市永康區西灣里國光六街8號1樓,身體照顧服務、家事服務,"[120.2614814, 23.0071226]",
120200331150509,長益長照事業有限公司附設臺南市私立長益居家長照機構,06-3035858,老人福利,長期照顧,居家服務單位,東區,臺南市永康區中華路425號4樓之10,身體照顧服務、家事服務,"[120.232442, 23.0098745]",
120200331150518,長益長照事業有限公司附設臺南市私立長益居家長照機構,06-3035858,老人福利,長期照顧,居家服務單位,南區,臺南市永康區中華路425號4樓之10,身體照顧服務、家事服務,"[120.232442, 23.0098745]",
120200331150528,長益長照事業有限公司附設臺南市私立長益居家長照機構,06-3035858,老人福利,長期照顧,居家服務單位,北區,臺南市永康區中華路425號4樓之10,身體照顧服務、家事服務,"[120.232442, 23.0098745]",
120200331150539,長益長照事業有限公司附設臺南市私立長益居家長照機構,06-3035858,老人福利,長期照顧,居家服務單位,中西區,臺南市永康區中華路425號4樓之10,身體照顧服務、家事服務,"[120.232442, 23.0098745]",
120200331150548,長益長照事業有限公司附設臺南市私立長益居家長照機構,06-3035858,老人福利,長期照顧,居家服務單位,安平區,臺南市永康區中華路425號4樓之10,身體照顧服務、家事服務,"[120.232442, 23.0098745]",
120200331150604,長益長照事業有限公司附設臺南市私立長益居家長照機構,06-3035858,老人福利,長期照顧,居家服務單位,安南區,臺南市永康區中華路425號4樓之10,身體照顧服務、家事服務,"[120.232442, 23.0098745]",
120200331150616,長益長照事業有限公司附設臺南市私立長益居家長照機構,06-3035858,老人福利,長期照顧,居家服務單位,永康區,臺南市永康區中華路425號4樓之10,身體照顧服務、家事服務,"[120.232442, 23.0098745]",
120200331150632,長益長照事業有限公司附設臺南市私立長益居家長照機構,06-3035858,老人福利,長期照顧,居家服務單位,新營區,臺南市永康區中華路425號4樓之10,身體照顧服務、家事服務,"[120.232442, 23.0098745]",
120200331150703,長益長照事業有限公司附設臺南市私立長益居家長照機構,06-3035858,老人福利,長期照顧,居家服務單位,東山區,臺南市永康區中華路425號4樓之10,身體照顧服務、家事服務,"[120.232442, 23.0098745]",
120200331150712,長益長照事業有限公司附設臺南市私立長益居家長照機構,06-3035858,老人福利,長期照顧,居家服務單位,白河區,臺南市永康區中華路425號4樓之10,身體照顧服務、家事服務,"[120.232442, 23.0098745]",
120200331150726,長益長照事業有限公司附設臺南市私立長益居家長照機構,06-3035858,老人福利,長期照顧,居家服務單位,柳營區,臺南市永康區中華路425號4樓之10,身體照顧服務、家事服務,"[120.232442, 23.0098745]",
120200331150745,長益長照事業有限公司附設臺南市私立長益居家長照機構,06-3035858,老人福利,長期照顧,居家服務單位,鹽水區,臺南市永康區中華路425號4樓之10,身體照顧服務、家事服務,"[120.232442, 23.0098745]",
120200331150823,長益長照事業有限公司附設臺南市私立長益居家長照機構,06-3035858,老人福利,長期照顧,居家服務單位,後壁區,臺南市永康區中華路425號4樓之10,身體照顧服務、家事服務,"[120.232442, 23.0098745]",
120200331150831,長益長照事業有限公司附設臺南市私立長益居家長照機構,06-3035858,老人福利,長期照顧,居家服務單位,仁德區,臺南市永康區中華路425號4樓之10,身體照顧服務、家事服務,"[120.232442, 23.0098745]",
120200331150849,長益長照事業有限公司附設臺南市私立長益居家長照機構,06-3035858,老人福利,長期照顧,居家服務單位,新市區,臺南市永康區中華路425號4樓之10,身體照顧服務、家事服務,"[120.232442, 23.0098745]",
120200331150857,長益長照事業有限公司附設臺南市私立長益居家長照機構,06-3035858,老人福利,長期照顧,居家服務單位,新化區,臺南市永康區中華路425號4樓之10,身體照顧服務、家事服務,"[120.232442, 23.0098745]",
120200331150906,長益長照事業有限公司附設臺南市私立長益居家長照機構,06-3035858,老人福利,長期照顧,居家服務單位,善化區,臺南市永康區中華路425號4樓之10,身體照顧服務、家事服務,"[120.232442, 23.0098745]",
120200331150922,長益長照事業有限公司附設臺南市私立長益居家長照機構,06-3035858,老人福利,長期照顧,居家服務單位,歸仁區,臺南市永康區中華路425號4樓之10,身體照顧服務、家事服務,"[120.232442, 23.0098745]",
120200331150933,長益長照事業有限公司附設臺南市私立長益居家長照機構,06-3035858,老人福利,長期照顧,居家服務單位,關廟區,臺南市永康區中華路425號4樓之10,身體照顧服務、家事服務,"[120.232442, 23.0098745]",
120200331150953,長益長照事業有限公司附設臺南市私立長益居家長照機構,06-3035858,老人福利,長期照顧,居家服務單位,楠西區,臺南市永康區中華路425號4樓之10,身體照顧服務、家事服務,"[120.232442, 23.0098745]",
120200331151016,長益長照事業有限公司附設臺南市私立長益居家長照機構,06-3035858,老人福利,長期照顧,居家服務單位,大內區,臺南市永康區中華路425號4樓之10,身體照顧服務、家事服務,"[120.232442, 23.0098745]",
120200331151026,長益長照事業有限公司附設臺南市私立長益居家長照機構,06-3035858,老人福利,長期照顧,居家服務單位,玉井區,臺南市永康區中華路425號4樓之10,身體照顧服務、家事服務,"[120.232442, 23.0098745]",
120200331151159,信福長照服務企業有限公司附設臺南市私立信福居家長照機構,06-3123028,老人福利,長期照顧,居家服務單位,東區,臺南市永康區神洲里忠孝路152巷42號1樓,身體照顧服務、家事服務,"[120.2417342, 23.0052412]",
120200331151218,信福長照服務企業有限公司附設臺南市私立信福居家長照機構,06-3123028,老人福利,長期照顧,居家服務單位,南區,臺南市永康區神洲里忠孝路152巷42號1樓,身體照顧服務、家事服務,"[120.2417342, 23.0052412]",
120200331151227,信福長照服務企業有限公司附設臺南市私立信福居家長照機構,06-3123028,老人福利,長期照顧,居家服務單位,北區,臺南市永康區神洲里忠孝路152巷42號1樓,身體照顧服務、家事服務,"[120.2417342, 23.0052412]",
120200331151334,信福長照服務企業有限公司附設臺南市私立信福居家長照機構,06-3123028,老人福利,長期照顧,居家服務單位,中西區,臺南市永康區神洲里忠孝路152巷42號1樓,身體照顧服務、家事服務,"[120.2417342, 23.0052412]",
120200331151345,信福長照服務企業有限公司附設臺南市私立信福居家長照機構,06-3123028,老人福利,長期照顧,居家服務單位,安平區,臺南市永康區神洲里忠孝路152巷42號1樓,身體照顧服務、家事服務,"[120.2417342, 23.0052412]",
120200331151356,信福長照服務企業有限公司附設臺南市私立信福居家長照機構,06-3123028,老人福利,長期照顧,居家服務單位,安南區,臺南市永康區神洲里忠孝路152巷42號1樓,身體照顧服務、家事服務,"[120.2417342, 23.0052412]",
120200331151443,信福長照服務企業有限公司附設臺南市私立信福居家長照機構,06-3123028,老人福利,長期照顧,居家服務單位,永康區,臺南市永康區神洲里忠孝路152巷42號1樓,身體照顧服務、家事服務,"[120.2417342, 23.0052412]",
120200331151457,信福長照服務企業有限公司附設臺南市私立信福居家長照機構,06-3123028,老人福利,長期照顧,居家服務單位,新市區,臺南市永康區神洲里忠孝路152巷42號1樓,身體照顧服務、家事服務,"[120.2417342, 23.0052412]",
120200331151506,信福長照服務企業有限公司附設臺南市私立信福居家長照機構,06-3123028,老人福利,長期照顧,居家服務單位,新化區,臺南市永康區神洲里忠孝路152巷42號1樓,身體照顧服務、家事服務,"[120.2417342, 23.0052412]",
120200331151533,信福長照服務企業有限公司附設臺南市私立信福居家長照機構,06-3123028,老人福利,長期照顧,居家服務單位,關廟區,臺南市永康區神洲里忠孝路152巷42號1樓,身體照顧服務、家事服務,"[120.2417342, 23.0052412]",
120200331151546,信福長照服務企業有限公司附設臺南市私立信福居家長照機構,06-3123028,老人福利,長期照顧,居家服務單位,歸仁區,臺南市永康區神洲里忠孝路152巷42號1樓,身體照顧服務、家事服務,"[120.2417342, 23.0052412]",
120200331151600,信福長照服務企業有限公司附設臺南市私立信福居家長照機構,06-3123028,老人福利,長期照顧,居家服務單位,仁德區,臺南市永康區神洲里忠孝路152巷42號1樓,身體照顧服務、家事服務,"[120.2417342, 23.0052412]",
120200403161238,社團法人台南市聲暉協進會,06-2002524,身心障礙者,社區式服務,聽語障者手語翻譯服務,北區,臺南市北區東豐路491號6樓之6,手語翻譯服務,"[120.227768, 23.001874]",https://www.voiced.org.tw/translation.html
120200403162125,社團法人台南市聲暉協進會,06-2002524,身心障礙者,社區式服務,聽語障者同步聽打服務,東區,臺南市北區東豐路491號6樓之6,同步聽打服務,"[120.227768, 23.001874]",https://www.voiced.org.tw/Listeningservice.html
120200525154242,財團法人台南市基督教青年會社會福利慈善事業基金會,06-2352800#2102,老人福利,長期照顧,C級巷弄長照站,東區,臺南市東區林森路二段500號A棟一樓,關懷訪視、電話問安、健康促進、共餐服務、預防延緩失能,"[120.2247351, 23.0002171]",
120200525183204,臺南市北區文成里辦公處,06-2583007,老人福利,長期照顧,C級巷弄長照站,北區,臺南市北區和緯路3段370號1樓,關懷訪視、電話問安、健康促進、共餐服務、預防延緩失能,"[120.1941601, 23.0098967]",
120200525183558,臺南市北區仁愛里辦公處,06-2366663,老人福利,長期照顧,C級巷弄長照站,北區,臺南市北區東豐路227巷24弄17號,關懷訪視、電話問安、健康促進、共餐服務、預防延緩失能,"[120.222034, 23.0043273]",
